,TEAM_NAME,OPPONENT,LOCATION,WL,MATCHUP
1702,Memphis Grizzlies,SAS,HOME,L,8
1703,Memphis Grizzlies,SAS,HOME,W,6
1704,Memphis Grizzlies,TOR,AWAY,L,6
1705,Memphis Grizzlies,TOR,AWAY,W,1
1706,Memphis Grizzlies,TOR,HOME,L,4
1707,Memphis Grizzlies,TOR,HOME,W,3
1708,Memphis Grizzlies,UTA,AWAY,L,4
1709,Memphis Grizzlies,UTA,AWAY,W,8
1710,Memphis Grizzlies,UTA,HOME,L,6
1711,Memphis Grizzlies,UTA,HOME,W,6
1712,Memphis Grizzlies,WAS,AWAY,L,5
1713,Memphis Grizzlies,WAS,AWAY,W,1
1714,Memphis Grizzlies,WAS,HOME,L,2
1715,Memphis Grizzlies,WAS,HOME,W,5
1716,Miami Heat,ATL,AWAY,L,8
1717,Miami Heat,ATL,AWAY,W,6
1718,Miami Heat,ATL,HOME,L,5
1719,Miami Heat,ATL,HOME,W,8
1720,Miami Heat,BKN,AWAY,L,3
1721,Miami Heat,BKN,AWAY,W,9
1722,Miami Heat,BKN,HOME,L,6
1723,Miami Heat,BKN,HOME,W,6
1724,Miami Heat,BOS,AWAY,L,7
1725,Miami Heat,BOS,AWAY,W,4
1726,Miami Heat,BOS,HOME,L,6
1727,Miami Heat,BOS,HOME,W,6
1728,Miami Heat,CHA,AWAY,L,5
1729,Miami Heat,CHA,AWAY,W,8
1730,Miami Heat,CHA,HOME,L,3
1731,Miami Heat,CHA,HOME,W,10
1732,Miami Heat,CHI,AWAY,L,5
1733,Miami Heat,CHI,AWAY,W,8
1734,Miami Heat,CHI,HOME,L,5
1735,Miami Heat,CHI,HOME,W,7
1736,Miami Heat,CLE,AWAY,L,6
1737,Miami Heat,CLE,AWAY,W,7
1738,Miami Heat,CLE,HOME,W,11
1739,Miami Heat,DAL,AWAY,L,1
1740,Miami Heat,DAL,AWAY,W,6
1741,Miami Heat,DAL,HOME,L,1
1742,Miami Heat,DAL,HOME,W,5
1743,Miami Heat,DEN,AWAY,L,3
1744,Miami Heat,DEN,AWAY,W,4
1745,Miami Heat,DEN,HOME,L,3
1746,Miami Heat,DEN,HOME,W,4
1747,Miami Heat,DET,AWAY,L,8
1748,Miami Heat,DET,AWAY,W,5
1749,Miami Heat,DET,HOME,L,3
1750,Miami Heat,DET,HOME,W,8
1751,Miami Heat,GSW,AWAY,L,5
1752,Miami Heat,GSW,AWAY,W,2
1753,Miami Heat,GSW,HOME,L,5
1754,Miami Heat,GSW,HOME,W,1
1755,Miami Heat,HOU,AWAY,L,4
1756,Miami Heat,HOU,AWAY,W,2
1757,Miami Heat,HOU,HOME,L,2
1758,Miami Heat,HOU,HOME,W,5
1759,Miami Heat,IND,AWAY,L,11
1760,Miami Heat,IND,AWAY,W,1
1761,Miami Heat,IND,HOME,L,4
1762,Miami Heat,IND,HOME,W,9
1763,Miami Heat,LAC,AWAY,L,3
1764,Miami Heat,LAC,AWAY,W,4
1765,Miami Heat,LAC,HOME,L,4
1766,Miami Heat,LAC,HOME,W,3
1767,Miami Heat,LAL,AWAY,L,3
1768,Miami Heat,LAL,AWAY,W,4
1769,Miami Heat,LAL,HOME,L,2
1770,Miami Heat,LAL,HOME,W,5
1771,Miami Heat,MEM,AWAY,L,4
1772,Miami Heat,MEM,AWAY,W,3
1773,Miami Heat,MEM,HOME,L,2
1774,Miami Heat,MEM,HOME,W,5
1775,Miami Heat,MIL,AWAY,L,6
1776,Miami Heat,MIL,AWAY,W,5
1777,Miami Heat,MIL,HOME,L,3
1778,Miami Heat,MIL,HOME,W,9
1779,Miami Heat,MIN,AWAY,L,1
1780,Miami Heat,MIN,AWAY,W,5
1781,Miami Heat,MIN,HOME,L,4
1782,Miami Heat,MIN,HOME,W,3
1783,Miami Heat,NOH,AWAY,W,1
1784,Miami Heat,NOH,HOME,W,1
1785,Miami Heat,NOP,AWAY,L,4
1786,Miami Heat,NOP,AWAY,W,2
1787,Miami Heat,NOP,HOME,L,2
1788,Miami Heat,NOP,HOME,W,4
1789,Miami Heat,NYK,AWAY,L,4
1790,Miami Heat,NYK,AWAY,W,8
1791,Miami Heat,NYK,HOME,L,5
1792,Miami Heat,NYK,HOME,W,7
1793,Miami Heat,OKC,AWAY,L,4
1794,Miami Heat,OKC,AWAY,W,2
1795,Miami Heat,OKC,HOME,L,5
1796,Miami Heat,OKC,HOME,W,2
1797,Miami Heat,ORL,AWAY,L,4
1798,Miami Heat,ORL,AWAY,W,10
1799,Miami Heat,ORL,HOME,L,5
1800,Miami Heat,ORL,HOME,W,8
1801,Miami Heat,PHI,AWAY,L,5
1802,Miami Heat,PHI,AWAY,W,6
1803,Miami Heat,PHI,HOME,L,3
1804,Miami Heat,PHI,HOME,W,9
1805,Miami Heat,PHX,AWAY,L,1
1806,Miami Heat,PHX,AWAY,W,6
1807,Miami Heat,PHX,HOME,W,6
1808,Miami Heat,POR,AWAY,L,5
1809,Miami Heat,POR,AWAY,W,2
1810,Miami Heat,POR,HOME,L,2
1811,Miami Heat,POR,HOME,W,5
1812,Miami Heat,SAC,AWAY,L,3
1813,Miami Heat,SAC,AWAY,W,4
1814,Miami Heat,SAC,HOME,L,2
1815,Miami Heat,SAC,HOME,W,5
1816,Miami Heat,SAS,AWAY,L,5
1817,Miami Heat,SAS,AWAY,W,1
1818,Miami Heat,SAS,HOME,L,4
1819,Miami Heat,SAS,HOME,W,3
1820,Miami Heat,TOR,AWAY,L,7
1821,Miami Heat,TOR,AWAY,W,5
1822,Miami Heat,TOR,HOME,L,4
1823,Miami Heat,TOR,HOME,W,7
1824,Miami Heat,UTA,AWAY,L,4
1825,Miami Heat,UTA,AWAY,W,3
1826,Miami Heat,UTA,HOME,L,2
1827,Miami Heat,UTA,HOME,W,5
1828,Miami Heat,WAS,AWAY,L,7
1829,Miami Heat,WAS,AWAY,W,6
1830,Miami Heat,WAS,HOME,L,4
1831,Miami Heat,WAS,HOME,W,10
1832,Milwaukee Bucks,ATL,AWAY,L,7
1833,Milwaukee Bucks,ATL,AWAY,W,4
1834,Milwaukee Bucks,ATL,HOME,L,7
1835,Milwaukee Bucks,ATL,HOME,W,5
1836,Milwaukee Bucks,BKN,AWAY,L,3
1837,Milwaukee Bucks,BKN,AWAY,W,8
1838,Milwaukee Bucks,BKN,HOME,L,4
1839,Milwaukee Bucks,BKN,HOME,W,8
1840,Milwaukee Bucks,BOS,AWAY,L,6
1841,Milwaukee Bucks,BOS,AWAY,W,7
1842,Milwaukee Bucks,BOS,HOME,L,6
1843,Milwaukee Bucks,BOS,HOME,W,5
1844,Milwaukee Bucks,CHA,AWAY,L,9
1845,Milwaukee Bucks,CHA,AWAY,W,4
1846,Milwaukee Bucks,CHA,HOME,L,6
1847,Milwaukee Bucks,CHA,HOME,W,6
1848,Milwaukee Bucks,CHI,AWAY,L,5
1849,Milwaukee Bucks,CHI,AWAY,W,8
1850,Milwaukee Bucks,CHI,HOME,L,9
1851,Milwaukee Bucks,CHI,HOME,W,5
1852,Milwaukee Bucks,CLE,AWAY,L,10
1853,Milwaukee Bucks,CLE,AWAY,W,3
1854,Milwaukee Bucks,CLE,HOME,L,6
1855,Milwaukee Bucks,CLE,HOME,W,7
1856,Milwaukee Bucks,DAL,AWAY,L,5
1857,Milwaukee Bucks,DAL,AWAY,W,2
1858,Milwaukee Bucks,DAL,HOME,L,4
1859,Milwaukee Bucks,DAL,HOME,W,3
1860,Milwaukee Bucks,DEN,AWAY,L,6
1861,Milwaukee Bucks,DEN,AWAY,W,1
1862,Milwaukee Bucks,DEN,HOME,L,4
1863,Milwaukee Bucks,DEN,HOME,W,3
1864,Milwaukee Bucks,DET,AWAY,L,9
1865,Milwaukee Bucks,DET,AWAY,W,5
1866,Milwaukee Bucks,DET,HOME,L,4
1867,Milwaukee Bucks,DET,HOME,W,10
1868,Milwaukee Bucks,GSW,AWAY,L,4
1869,Milwaukee Bucks,GSW,AWAY,W,3
1870,Milwaukee Bucks,GSW,HOME,L,5
1871,Milwaukee Bucks,GSW,HOME,W,2
1872,Milwaukee Bucks,HOU,AWAY,L,5
1873,Milwaukee Bucks,HOU,AWAY,W,2
1874,Milwaukee Bucks,HOU,HOME,L,4
1875,Milwaukee Bucks,HOU,HOME,W,2
1876,Milwaukee Bucks,IND,AWAY,L,10
1877,Milwaukee Bucks,IND,AWAY,W,4
1878,Milwaukee Bucks,IND,HOME,L,6
1879,Milwaukee Bucks,IND,HOME,W,7
1880,Milwaukee Bucks,LAC,AWAY,L,6
1881,Milwaukee Bucks,LAC,AWAY,W,1
1882,Milwaukee Bucks,LAC,HOME,L,4
1883,Milwaukee Bucks,LAC,HOME,W,2
1884,Milwaukee Bucks,LAL,AWAY,L,3
1885,Milwaukee Bucks,LAL,AWAY,W,3
1886,Milwaukee Bucks,LAL,HOME,L,1
1887,Milwaukee Bucks,LAL,HOME,W,5
1888,Milwaukee Bucks,MEM,AWAY,L,5
1889,Milwaukee Bucks,MEM,AWAY,W,2
1890,Milwaukee Bucks,MEM,HOME,L,3
1891,Milwaukee Bucks,MEM,HOME,W,4
1892,Milwaukee Bucks,MIA,AWAY,L,9
1893,Milwaukee Bucks,MIA,AWAY,W,3
1894,Milwaukee Bucks,MIA,HOME,L,5
1895,Milwaukee Bucks,MIA,HOME,W,6
1896,Milwaukee Bucks,MIN,AWAY,L,4
1897,Milwaukee Bucks,MIN,AWAY,W,3
1898,Milwaukee Bucks,MIN,HOME,L,2
1899,Milwaukee Bucks,MIN,HOME,W,4
1900,Milwaukee Bucks,NOH,AWAY,L,1
1901,Milwaukee Bucks,NOH,HOME,W,1
1902,Milwaukee Bucks,NOP,AWAY,L,4
1903,Milwaukee Bucks,NOP,AWAY,W,1
1904,Milwaukee Bucks,NOP,HOME,L,4
1905,Milwaukee Bucks,NOP,HOME,W,2
1906,Milwaukee Bucks,NYK,AWAY,L,6
1907,Milwaukee Bucks,NYK,AWAY,W,7
1908,Milwaukee Bucks,NYK,HOME,L,4
1909,Milwaukee Bucks,NYK,HOME,W,9
1910,Milwaukee Bucks,OKC,AWAY,L,5
1911,Milwaukee Bucks,OKC,AWAY,W,2
1912,Milwaukee Bucks,OKC,HOME,L,4
1913,Milwaukee Bucks,OKC,HOME,W,2
1914,Milwaukee Bucks,ORL,AWAY,L,8
1915,Milwaukee Bucks,ORL,AWAY,W,4
1916,Milwaukee Bucks,ORL,HOME,L,2
1917,Milwaukee Bucks,ORL,HOME,W,11
1918,Milwaukee Bucks,PHI,AWAY,L,4
1919,Milwaukee Bucks,PHI,AWAY,W,7
1920,Milwaukee Bucks,PHI,HOME,L,2
1921,Milwaukee Bucks,PHI,HOME,W,10
1922,Milwaukee Bucks,PHX,AWAY,L,1
1923,Milwaukee Bucks,PHX,AWAY,W,5
1924,Milwaukee Bucks,PHX,HOME,L,3
1925,Milwaukee Bucks,PHX,HOME,W,4
1926,Milwaukee Bucks,POR,AWAY,L,4
1927,Milwaukee Bucks,POR,AWAY,W,3
1928,Milwaukee Bucks,POR,HOME,L,1
1929,Milwaukee Bucks,POR,HOME,W,6
1930,Milwaukee Bucks,SAC,AWAY,L,2
1931,Milwaukee Bucks,SAC,AWAY,W,4
1932,Milwaukee Bucks,SAC,HOME,L,2
1933,Milwaukee Bucks,SAC,HOME,W,5
1934,Milwaukee Bucks,SAS,AWAY,L,4
1935,Milwaukee Bucks,SAS,AWAY,W,2
1936,Milwaukee Bucks,SAS,HOME,L,5
1937,Milwaukee Bucks,SAS,HOME,W,2
1938,Milwaukee Bucks,TOR,AWAY,L,8
1939,Milwaukee Bucks,TOR,AWAY,W,5
1940,Milwaukee Bucks,TOR,HOME,L,8
1941,Milwaukee Bucks,TOR,HOME,W,4
1942,Milwaukee Bucks,UTA,AWAY,L,6
1943,Milwaukee Bucks,UTA,HOME,L,3
1944,Milwaukee Bucks,UTA,HOME,W,4
1945,Milwaukee Bucks,WAS,AWAY,L,8
1946,Milwaukee Bucks,WAS,AWAY,W,5
1947,Milwaukee Bucks,WAS,HOME,L,8
1948,Milwaukee Bucks,WAS,HOME,W,4
1949,Minnesota Timberwolves,ATL,AWAY,L,4
1950,Minnesota Timberwolves,ATL,AWAY,W,2
1951,Minnesota Timberwolves,ATL,HOME,L,2
1952,Minnesota Timberwolves,ATL,HOME,W,5
1953,Minnesota Timberwolves,BKN,AWAY,L,3
1954,Minnesota Timberwolves,BKN,AWAY,W,4
1955,Minnesota Timberwolves,BKN,HOME,L,2
1956,Minnesota Timberwolves,BKN,HOME,W,5
1957,Minnesota Timberwolves,BOS,AWAY,L,7
1958,Minnesota Timberwolves,BOS,HOME,L,3
1959,Minnesota Timberwolves,BOS,HOME,W,4
1960,Minnesota Timberwolves,CHA,AWAY,L,5
1961,Minnesota Timberwolves,CHA,AWAY,W,1
1962,Minnesota Timberwolves,CHA,HOME,L,4
1963,Minnesota Timberwolves,CHA,HOME,W,3
1964,Minnesota Timberwolves,CHI,AWAY,L,3
1965,Minnesota Timberwolves,CHI,AWAY,W,4
1966,Minnesota Timberwolves,CHI,HOME,L,3
1967,Minnesota Timberwolves,CHI,HOME,W,4
1968,Minnesota Timberwolves,CLE,AWAY,L,5
1969,Minnesota Timberwolves,CLE,AWAY,W,2
1970,Minnesota Timberwolves,CLE,HOME,L,3
1971,Minnesota Timberwolves,CLE,HOME,W,4
1972,Minnesota Timberwolves,DAL,AWAY,L,7
1973,Minnesota Timberwolves,DAL,AWAY,W,5
1974,Minnesota Timberwolves,DAL,HOME,L,6
1975,Minnesota Timberwolves,DAL,HOME,W,6
1976,Minnesota Timberwolves,DEN,AWAY,L,6
1977,Minnesota Timberwolves,DEN,AWAY,W,6
1978,Minnesota Timberwolves,DEN,HOME,L,9
1979,Minnesota Timberwolves,DEN,HOME,W,5
1980,Minnesota Timberwolves,DET,AWAY,L,3
1981,Minnesota Timberwolves,DET,AWAY,W,3
1982,Minnesota Timberwolves,DET,HOME,L,4
1983,Minnesota Timberwolves,DET,HOME,W,3
1984,Minnesota Timberwolves,GSW,AWAY,L,11
1985,Minnesota Timberwolves,GSW,AWAY,W,2
1986,Minnesota Timberwolves,GSW,HOME,L,8
1987,Minnesota Timberwolves,GSW,HOME,W,2
1988,Minnesota Timberwolves,HOU,AWAY,L,11
1989,Minnesota Timberwolves,HOU,HOME,L,8
1990,Minnesota Timberwolves,HOU,HOME,W,5
1991,Minnesota Timberwolves,IND,AWAY,L,3
1992,Minnesota Timberwolves,IND,AWAY,W,3
1993,Minnesota Timberwolves,IND,HOME,L,4
1994,Minnesota Timberwolves,IND,HOME,W,3
1995,Minnesota Timberwolves,LAC,AWAY,L,8
1996,Minnesota Timberwolves,LAC,AWAY,W,4
1997,Minnesota Timberwolves,LAC,HOME,L,8
1998,Minnesota Timberwolves,LAC,HOME,W,4
1999,Minnesota Timberwolves,LAL,AWAY,L,7
2000,Minnesota Timberwolves,LAL,AWAY,W,6
2001,Minnesota Timberwolves,LAL,HOME,L,4
2002,Minnesota Timberwolves,LAL,HOME,W,9
2003,Minnesota Timberwolves,MEM,AWAY,L,9
2004,Minnesota Timberwolves,MEM,AWAY,W,2
2005,Minnesota Timberwolves,MEM,HOME,L,7
2006,Minnesota Timberwolves,MEM,HOME,W,6
2007,Minnesota Timberwolves,MIA,AWAY,L,3
2008,Minnesota Timberwolves,MIA,AWAY,W,4
2009,Minnesota Timberwolves,MIA,HOME,L,5
2010,Minnesota Timberwolves,MIA,HOME,W,1
2011,Minnesota Timberwolves,MIL,AWAY,L,4
2012,Minnesota Timberwolves,MIL,AWAY,W,2
2013,Minnesota Timberwolves,MIL,HOME,L,3
2014,Minnesota Timberwolves,MIL,HOME,W,4
2015,Minnesota Timberwolves,NOH,AWAY,L,1
2016,Minnesota Timberwolves,NOH,AWAY,W,1
2017,Minnesota Timberwolves,NOH,HOME,W,2
2018,Minnesota Timberwolves,NOP,AWAY,L,8
2019,Minnesota Timberwolves,NOP,AWAY,W,3
2020,Minnesota Timberwolves,NOP,HOME,L,4
2021,Minnesota Timberwolves,NOP,HOME,W,7
2022,Minnesota Timberwolves,NYK,AWAY,L,3
2023,Minnesota Timberwolves,NYK,AWAY,W,3
2024,Minnesota Timberwolves,NYK,HOME,L,4
2025,Minnesota Timberwolves,NYK,HOME,W,2
2026,Minnesota Timberwolves,OKC,AWAY,L,10
2027,Minnesota Timberwolves,OKC,AWAY,W,4
2028,Minnesota Timberwolves,OKC,HOME,L,6
2029,Minnesota Timberwolves,OKC,HOME,W,6
2030,Minnesota Timberwolves,ORL,AWAY,L,6
2031,Minnesota Timberwolves,ORL,AWAY,W,1
2032,Minnesota Timberwolves,ORL,HOME,L,2
2033,Minnesota Timberwolves,ORL,HOME,W,5
2034,Minnesota Timberwolves,PHI,AWAY,L,5
2035,Minnesota Timberwolves,PHI,AWAY,W,2
2036,Minnesota Timberwolves,PHI,HOME,L,2
2037,Minnesota Timberwolves,PHI,HOME,W,4
2038,Minnesota Timberwolves,PHX,AWAY,L,7
2039,Minnesota Timberwolves,PHX,AWAY,W,6
2040,Minnesota Timberwolves,PHX,HOME,L,4
2041,Minnesota Timberwolves,PHX,HOME,W,8
2042,Minnesota Timberwolves,POR,AWAY,L,13
2043,Minnesota Timberwolves,POR,AWAY,W,1
2044,Minnesota Timberwolves,POR,HOME,L,6
2045,Minnesota Timberwolves,POR,HOME,W,7
2046,Minnesota Timberwolves,SAC,AWAY,L,6
2047,Minnesota Timberwolves,SAC,AWAY,W,6
2048,Minnesota Timberwolves,SAC,HOME,L,5
2049,Minnesota Timberwolves,SAC,HOME,W,7
2050,Minnesota Timberwolves,SAS,AWAY,L,12
2051,Minnesota Timberwolves,SAS,AWAY,W,1
2052,Minnesota Timberwolves,SAS,HOME,L,8
2053,Minnesota Timberwolves,SAS,HOME,W,4
2054,Minnesota Timberwolves,TOR,AWAY,L,7
2055,Minnesota Timberwolves,TOR,HOME,L,3
2056,Minnesota Timberwolves,TOR,HOME,W,3
2057,Minnesota Timberwolves,UTA,AWAY,L,8
2058,Minnesota Timberwolves,UTA,AWAY,W,5
2059,Minnesota Timberwolves,UTA,HOME,L,10
2060,Minnesota Timberwolves,UTA,HOME,W,4
2061,Minnesota Timberwolves,WAS,AWAY,L,4
2062,Minnesota Timberwolves,WAS,AWAY,W,2
2063,Minnesota Timberwolves,WAS,HOME,L,2
2064,Minnesota Timberwolves,WAS,HOME,W,4
2065,New Orleans Pelicans,ATL,AWAY,L,3
2066,New Orleans Pelicans,ATL,AWAY,W,2
2067,New Orleans Pelicans,ATL,HOME,L,2
2068,New Orleans Pelicans,ATL,HOME,W,3
2069,New Orleans Pelicans,BKN,AWAY,L,2
2070,New Orleans Pelicans,BKN,AWAY,W,4
2071,New Orleans Pelicans,BKN,HOME,L,1
2072,New Orleans Pelicans,BKN,HOME,W,5
2073,New Orleans Pelicans,BOS,AWAY,L,4
2074,New Orleans Pelicans,BOS,AWAY,W,2
2075,New Orleans Pelicans,BOS,HOME,L,3
2076,New Orleans Pelicans,BOS,HOME,W,3
2077,New Orleans Pelicans,CHA,AWAY,L,3
2078,New Orleans Pelicans,CHA,AWAY,W,3
2079,New Orleans Pelicans,CHA,HOME,W,5
2080,New Orleans Pelicans,CHI,AWAY,L,3
2081,New Orleans Pelicans,CHI,AWAY,W,3
2082,New Orleans Pelicans,CHI,HOME,L,3
2083,New Orleans Pelicans,CHI,HOME,W,3
2084,New Orleans Pelicans,CLE,AWAY,L,4
2085,New Orleans Pelicans,CLE,AWAY,W,2
2086,New Orleans Pelicans,CLE,HOME,W,6
2087,New Orleans Pelicans,DAL,AWAY,L,8
2088,New Orleans Pelicans,DAL,AWAY,W,3
2089,New Orleans Pelicans,DAL,HOME,L,5
2090,New Orleans Pelicans,DAL,HOME,W,7
2091,New Orleans Pelicans,DEN,AWAY,L,7
2092,New Orleans Pelicans,DEN,AWAY,W,3
2093,New Orleans Pelicans,DEN,HOME,L,6
2094,New Orleans Pelicans,DEN,HOME,W,5
2095,New Orleans Pelicans,DET,AWAY,L,1
2096,New Orleans Pelicans,DET,AWAY,W,5
2097,New Orleans Pelicans,DET,HOME,L,1
2098,New Orleans Pelicans,DET,HOME,W,5
2099,New Orleans Pelicans,GSW,AWAY,L,10
2100,New Orleans Pelicans,GSW,AWAY,W,1
2101,New Orleans Pelicans,GSW,HOME,L,8
2102,New Orleans Pelicans,GSW,HOME,W,1
2103,New Orleans Pelicans,HOU,AWAY,L,9
2104,New Orleans Pelicans,HOU,AWAY,W,3
2105,New Orleans Pelicans,HOU,HOME,L,6
2106,New Orleans Pelicans,HOU,HOME,W,5
2107,New Orleans Pelicans,IND,AWAY,L,4
2108,New Orleans Pelicans,IND,AWAY,W,1
2109,New Orleans Pelicans,IND,HOME,L,4
2110,New Orleans Pelicans,IND,HOME,W,2
2111,New Orleans Pelicans,LAC,AWAY,L,7
2112,New Orleans Pelicans,LAC,AWAY,W,3
2113,New Orleans Pelicans,LAC,HOME,L,5
2114,New Orleans Pelicans,LAC,HOME,W,6
2115,New Orleans Pelicans,LAL,AWAY,L,4
2116,New Orleans Pelicans,LAL,AWAY,W,5
2117,New Orleans Pelicans,LAL,HOME,L,2
2118,New Orleans Pelicans,LAL,HOME,W,7
2119,New Orleans Pelicans,MEM,AWAY,L,8
2120,New Orleans Pelicans,MEM,AWAY,W,4
2121,New Orleans Pelicans,MEM,HOME,L,5
2122,New Orleans Pelicans,MEM,HOME,W,7
2123,New Orleans Pelicans,MIA,AWAY,L,4
2124,New Orleans Pelicans,MIA,AWAY,W,2
2125,New Orleans Pelicans,MIA,HOME,L,2
2126,New Orleans Pelicans,MIA,HOME,W,4
2127,New Orleans Pelicans,MIL,AWAY,L,2
2128,New Orleans Pelicans,MIL,AWAY,W,4
2129,New Orleans Pelicans,MIL,HOME,L,1
2130,New Orleans Pelicans,MIL,HOME,W,4
2131,New Orleans Pelicans,MIN,AWAY,L,7
2132,New Orleans Pelicans,MIN,AWAY,W,4
2133,New Orleans Pelicans,MIN,HOME,L,3
2134,New Orleans Pelicans,MIN,HOME,W,8
2135,New Orleans Pelicans,NYK,AWAY,L,3
2136,New Orleans Pelicans,NYK,AWAY,W,3
2137,New Orleans Pelicans,NYK,HOME,L,2
2138,New Orleans Pelicans,NYK,HOME,W,4
2139,New Orleans Pelicans,OKC,AWAY,L,7
2140,New Orleans Pelicans,OKC,AWAY,W,3
2141,New Orleans Pelicans,OKC,HOME,L,5
2142,New Orleans Pelicans,OKC,HOME,W,6
2143,New Orleans Pelicans,ORL,AWAY,L,4
2144,New Orleans Pelicans,ORL,AWAY,W,1
2145,New Orleans Pelicans,ORL,HOME,L,3
2146,New Orleans Pelicans,ORL,HOME,W,3
2147,New Orleans Pelicans,PHI,AWAY,L,4
2148,New Orleans Pelicans,PHI,AWAY,W,2
2149,New Orleans Pelicans,PHI,HOME,L,1
2150,New Orleans Pelicans,PHI,HOME,W,4
2151,New Orleans Pelicans,PHX,AWAY,L,4
2152,New Orleans Pelicans,PHX,AWAY,W,5
2153,New Orleans Pelicans,PHX,HOME,L,4
2154,New Orleans Pelicans,PHX,HOME,W,6
2155,New Orleans Pelicans,POR,AWAY,L,10
2156,New Orleans Pelicans,POR,AWAY,W,2
2157,New Orleans Pelicans,POR,HOME,L,4
2158,New Orleans Pelicans,POR,HOME,W,5
2159,New Orleans Pelicans,SAC,AWAY,L,4
2160,New Orleans Pelicans,SAC,AWAY,W,7
2161,New Orleans Pelicans,SAC,HOME,L,5
2162,New Orleans Pelicans,SAC,HOME,W,5
2163,New Orleans Pelicans,SAS,AWAY,L,10
2164,New Orleans Pelicans,SAS,AWAY,W,2
2165,New Orleans Pelicans,SAS,HOME,L,5
2166,New Orleans Pelicans,SAS,HOME,W,7
2167,New Orleans Pelicans,TOR,AWAY,L,4
2168,New Orleans Pelicans,TOR,AWAY,W,2
2169,New Orleans Pelicans,TOR,HOME,L,4
2170,New Orleans Pelicans,TOR,HOME,W,1
2171,New Orleans Pelicans,UTA,AWAY,L,6
2172,New Orleans Pelicans,UTA,AWAY,W,3
2173,New Orleans Pelicans,UTA,HOME,L,6
2174,New Orleans Pelicans,UTA,HOME,W,4
2175,New Orleans Pelicans,WAS,AWAY,L,6
2176,New Orleans Pelicans,WAS,HOME,L,4
2177,New Orleans Pelicans,WAS,HOME,W,2
2178,New York Knicks,ATL,AWAY,L,6
2179,New York Knicks,ATL,AWAY,W,6
2180,New York Knicks,ATL,HOME,L,6
2181,New York Knicks,ATL,HOME,W,7
2182,New York Knicks,BKN,AWAY,L,8
2183,New York Knicks,BKN,AWAY,W,6
2184,New York Knicks,BKN,HOME,L,6
2185,New York Knicks,BKN,HOME,W,8
2186,New York Knicks,BOS,AWAY,L,8
2187,New York Knicks,BOS,AWAY,W,6
2188,New York Knicks,BOS,HOME,L,10
2189,New York Knicks,BOS,HOME,W,4
2190,New York Knicks,CHA,AWAY,L,10
2191,New York Knicks,CHA,AWAY,W,3
2192,New York Knicks,CHA,HOME,L,4
2193,New York Knicks,CHA,HOME,W,8
2194,New York Knicks,CHI,AWAY,L,9
2195,New York Knicks,CHI,AWAY,W,2
2196,New York Knicks,CHI,HOME,L,5
2197,New York Knicks,CHI,HOME,W,7
2198,New York Knicks,CLE,AWAY,L,7
2199,New York Knicks,CLE,AWAY,W,6
2200,New York Knicks,CLE,HOME,L,9
2201,New York Knicks,CLE,HOME,W,2
2202,New York Knicks,DAL,AWAY,L,4
2203,New York Knicks,DAL,AWAY,W,3
2204,New York Knicks,DAL,HOME,L,5
2205,New York Knicks,DAL,HOME,W,2
2206,New York Knicks,DEN,AWAY,L,7
2207,New York Knicks,DEN,HOME,L,2
2208,New York Knicks,DEN,HOME,W,4
2209,New York Knicks,DET,AWAY,L,9
2210,New York Knicks,DET,AWAY,W,3
2211,New York Knicks,DET,HOME,L,5
2212,New York Knicks,DET,HOME,W,7
2213,New York Knicks,GSW,AWAY,L,6
2214,New York Knicks,GSW,AWAY,W,1
2215,New York Knicks,GSW,HOME,L,6
2216,New York Knicks,GSW,HOME,W,1
2217,New York Knicks,HOU,AWAY,L,5
2218,New York Knicks,HOU,AWAY,W,1
2219,New York Knicks,HOU,HOME,L,7
2220,New York Knicks,IND,AWAY,L,11
2221,New York Knicks,IND,AWAY,W,1
2222,New York Knicks,IND,HOME,L,6
2223,New York Knicks,IND,HOME,W,6
2224,New York Knicks,LAC,AWAY,L,6
2225,New York Knicks,LAC,HOME,L,5
2226,New York Knicks,LAC,HOME,W,1
2227,New York Knicks,LAL,AWAY,L,3
2228,New York Knicks,LAL,AWAY,W,4
2229,New York Knicks,LAL,HOME,L,1
2230,New York Knicks,LAL,HOME,W,5
2231,New York Knicks,MEM,AWAY,L,6
2232,New York Knicks,MEM,AWAY,W,1
2233,New York Knicks,MEM,HOME,L,4
2234,New York Knicks,MEM,HOME,W,3
2235,New York Knicks,MIA,AWAY,L,7
2236,New York Knicks,MIA,AWAY,W,5
2237,New York Knicks,MIA,HOME,L,8
2238,New York Knicks,MIA,HOME,W,4
2239,New York Knicks,MIL,AWAY,L,9
2240,New York Knicks,MIL,AWAY,W,4
2241,New York Knicks,MIL,HOME,L,7
2242,New York Knicks,MIL,HOME,W,6
2243,New York Knicks,MIN,AWAY,L,2
2244,New York Knicks,MIN,AWAY,W,4
2245,New York Knicks,MIN,HOME,L,3
2246,New York Knicks,MIN,HOME,W,3
2247,New York Knicks,NOH,AWAY,W,1
2248,New York Knicks,NOH,HOME,W,1
2249,New York Knicks,NOP,AWAY,L,4
2250,New York Knicks,NOP,AWAY,W,2
2251,New York Knicks,NOP,HOME,L,3
2252,New York Knicks,NOP,HOME,W,3
2253,New York Knicks,OKC,AWAY,L,5
2254,New York Knicks,OKC,AWAY,W,2
2255,New York Knicks,OKC,HOME,L,5
