date,Team Name,MATCHUP,Location,WL,OPPONENT
20140827,PIT ,PIT .vs SLN,HOME,W, SLN
20140829,PIT ,PIT .vs CIN,HOME,W, CIN
20140830,PIT ,PIT .vs CIN,HOME,W, CIN
20140831,PIT ,PIT .vs CIN,HOME,L, CIN
20140912,PIT ,PIT .vs CHN,HOME,W, CHN
20140913,PIT ,PIT .vs CHN,HOME,L, CHN
20140914,PIT ,PIT .vs CHN,HOME,W, CHN
20140916,PIT ,PIT .vs BOS,HOME,W, BOS
20140917,PIT ,PIT .vs BOS,HOME,W, BOS
20140918,PIT ,PIT .vs BOS,HOME,W, BOS
20140919,PIT ,PIT .vs MIL,HOME,W, MIL
20140920,PIT ,PIT .vs MIL,HOME,L, MIL
20140921,PIT ,PIT .vs MIL,HOME,W, MIL
20150413,PIT ,PIT .vs DET,HOME,W, DET
20150414,PIT ,PIT .vs DET,HOME,L, DET
20150415,PIT ,PIT .vs DET,HOME,L, DET
20150417,PIT ,PIT .vs MIL,HOME,W, MIL
20150418,PIT ,PIT .vs MIL,HOME,W, MIL
20150419,PIT ,PIT .vs MIL,HOME,W, MIL
20150420,PIT ,PIT .vs CHN,HOME,L, CHN
20150421,PIT ,PIT .vs CHN,HOME,L, CHN
20150422,PIT ,PIT .vs CHN,HOME,W, CHN
20150423,PIT ,PIT .vs CHN,HOME,W, CHN
20150505,PIT ,PIT .vs CIN,HOME,L, CIN
20150506,PIT ,PIT .vs CIN,HOME,L, CIN
20150507,PIT ,PIT .vs CIN,HOME,W, CIN
20150508,PIT ,PIT .vs SLN,HOME,L, SLN
20150509,PIT ,PIT .vs SLN,HOME,W, SLN
20150510,PIT ,PIT .vs SLN,HOME,W, SLN
20150519,PIT ,PIT .vs MIN,HOME,L, MIN
20150520,PIT ,PIT .vs MIN,HOME,L, MIN
20150522,PIT ,PIT .vs NYN,HOME,W, NYN
20150523,PIT ,PIT .vs NYN,HOME,W, NYN
20150524,PIT ,PIT .vs NYN,HOME,W, NYN
20150525,PIT ,PIT .vs MIA,HOME,W, MIA
20150526,PIT ,PIT .vs MIA,HOME,W, MIA
20150527,PIT ,PIT .vs MIA,HOME,W, MIA
20150608,PIT ,PIT .vs MIL,HOME,L, MIL
20150609,PIT ,PIT .vs MIL,HOME,L, MIL
20150610,PIT ,PIT .vs MIL,HOME,W, MIL
20150612,PIT ,PIT .vs PHI,HOME,W, PHI
20150613,PIT ,PIT .vs PHI,HOME,W, PHI
20150614,PIT ,PIT .vs PHI,HOME,W, PHI
20150615,PIT ,PIT .vs CHA,HOME,W, CHA
20150616,PIT ,PIT .vs CHA,HOME,W, CHA
20150623,PIT ,PIT .vs CIN,HOME,W, CIN
20150624,PIT ,PIT .vs CIN,HOME,L, CIN
20150625,PIT ,PIT .vs CIN,HOME,L, CIN
20150626,PIT ,PIT .vs ATL,HOME,W, ATL
20150627,PIT ,PIT .vs ATL,HOME,W, ATL
20150628,PIT ,PIT .vs ATL,HOME,L, ATL
20150703,PIT ,PIT .vs CLE,HOME,L, CLE
20150704,PIT ,PIT .vs CLE,HOME,W, CLE
20150705,PIT ,PIT .vs CLE,HOME,W, CLE
20150706,PIT ,PIT .vs SDN,HOME,W, SDN
20150707,PIT ,PIT .vs SDN,HOME,W, SDN
20150708,PIT ,PIT .vs SDN,HOME,W, SDN
20150709,PIT ,PIT .vs SLN,HOME,L, SLN
20150710,PIT ,PIT .vs SLN,HOME,W, SLN
20150711,PIT ,PIT .vs SLN,HOME,W, SLN
20150712,PIT ,PIT .vs SLN,HOME,W, SLN
20150723,PIT ,PIT .vs WAS,HOME,W, WAS
20150724,PIT ,PIT .vs WAS,HOME,W, WAS
20150725,PIT ,PIT .vs WAS,HOME,L, WAS
20150726,PIT ,PIT .vs WAS,HOME,W, WAS
20150804,PIT ,PIT .vs CHN,HOME,L, CHN
20150805,PIT ,PIT .vs CHN,HOME,W, CHN
20150807,PIT ,PIT .vs LAN,HOME,W, LAN
20150808,PIT ,PIT .vs LAN,HOME,W, LAN
20150809,PIT ,PIT .vs LAN,HOME,W, LAN
20150817,PIT ,PIT .vs ARI,HOME,L, ARI
20150818,PIT ,PIT .vs ARI,HOME,W, ARI
20150819,PIT ,PIT .vs ARI,HOME,W, ARI
20150820,PIT ,PIT .vs SFN,HOME,W, SFN
20150821,PIT ,PIT .vs SFN,HOME,L, SFN
20150822,PIT ,PIT .vs SFN,HOME,W, SFN
20150823,PIT ,PIT .vs SFN,HOME,W, SFN
20150828,PIT ,PIT .vs COL,HOME,W, COL
20150829,PIT ,PIT .vs COL,HOME,W, COL
20150830,PIT ,PIT .vs COL,HOME,L, COL
20150910,PIT ,PIT .vs MIL,HOME,L, MIL
20150911,PIT ,PIT .vs MIL,HOME,W, MIL
20150912,PIT ,PIT .vs MIL,HOME,W, MIL
20150913,PIT ,PIT .vs MIL,HOME,W, MIL
20150915,PIT ,PIT .vs CHN,HOME,W, CHN
20150915,PIT ,PIT .vs CHN,HOME,L, CHN
20150916,PIT ,PIT .vs CHN,HOME,L, CHN
20150917,PIT ,PIT .vs CHN,HOME,L, CHN
20150928,PIT ,PIT .vs SLN,HOME,L, SLN
20150930,PIT ,PIT .vs SLN,HOME,W, SLN
20150930,PIT ,PIT .vs SLN,HOME,L, SLN
20151002,PIT ,PIT .vs CIN,HOME,W, CIN
20151003,PIT ,PIT .vs CIN,HOME,L, CIN
20151004,PIT ,PIT .vs CIN,HOME,W, CIN
20160403,PIT ,PIT .vs SLN,HOME,W, SLN
20160405,PIT ,PIT .vs SLN,HOME,W, SLN
20160406,PIT ,PIT .vs SLN,HOME,W, SLN
20160413,PIT ,PIT .vs DET,HOME,L, DET
20160414,PIT ,PIT .vs DET,HOME,L, DET
20160415,PIT ,PIT .vs MIL,HOME,L, MIL
20160416,PIT ,PIT .vs MIL,HOME,W, MIL
20160417,PIT ,PIT .vs MIL,HOME,W, MIL
20160429,PIT ,PIT .vs CIN,HOME,W, CIN
20160430,PIT ,PIT .vs CIN,HOME,W, CIN
20160501,PIT ,PIT .vs CIN,HOME,L, CIN
20160502,PIT ,PIT .vs CHN,HOME,L, CHN
20160503,PIT ,PIT .vs CHN,HOME,L, CHN
20160504,PIT ,PIT .vs CHN,HOME,L, CHN
20160516,PIT ,PIT .vs ATL,HOME,W, ATL
20160517,PIT ,PIT .vs ATL,HOME,W, ATL
20160518,PIT ,PIT .vs ATL,HOME,L, ATL
20160519,PIT ,PIT .vs ATL,HOME,W, ATL
20160520,PIT ,PIT .vs COL,HOME,W, COL
20160521,PIT ,PIT .vs COL,HOME,L, COL
20160523,PIT ,PIT .vs COL,HOME,W, COL
20160524,PIT ,PIT .vs ARI,HOME,W, ARI
20160525,PIT ,PIT .vs ARI,HOME,W, ARI
20160526,PIT ,PIT .vs ARI,HOME,W, ARI
20160603,PIT ,PIT .vs ANA,HOME,L, ANA
20160604,PIT ,PIT .vs ANA,HOME,W, ANA
20160605,PIT ,PIT .vs ANA,HOME,L, ANA
20160607,PIT ,PIT .vs NYN,HOME,W, NYN
20160607,PIT ,PIT .vs NYN,HOME,W, NYN
20160608,PIT ,PIT .vs NYN,HOME,L, NYN
20160610,PIT ,PIT .vs SLN,HOME,L, SLN
20160611,PIT ,PIT .vs SLN,HOME,L, SLN
20160612,PIT ,PIT .vs SLN,HOME,L, SLN
20160620,PIT ,PIT .vs SFN,HOME,W, SFN
20160621,PIT ,PIT .vs SFN,HOME,L, SFN
20160622,PIT ,PIT .vs SFN,HOME,L, SFN
20160623,PIT ,PIT .vs SFN,HOME,L, SFN
20160624,PIT ,PIT .vs LAN,HOME,W, LAN
20160625,PIT ,PIT .vs LAN,HOME,W, LAN
20160626,PIT ,PIT .vs LAN,HOME,W, LAN
20160627,PIT ,PIT .vs LAN,HOME,L, LAN
20160708,PIT ,PIT .vs CHN,HOME,W, CHN
20160709,PIT ,PIT .vs CHN,HOME,W, CHN
20160710,PIT ,PIT .vs CHN,HOME,L, CHN
20160719,PIT ,PIT .vs MIL,HOME,W, MIL
20160720,PIT ,PIT .vs MIL,HOME,L, MIL
20160721,PIT ,PIT .vs MIL,HOME,W, MIL
20160722,PIT ,PIT .vs PHI,HOME,L, PHI
20160723,PIT ,PIT .vs PHI,HOME,W, PHI
20160724,PIT ,PIT .vs PHI,HOME,W, PHI
20160726,PIT ,PIT .vs SEA,HOME,L, SEA
20160727,PIT ,PIT .vs SEA,HOME,W, SEA
20160805,PIT ,PIT .vs CIN,HOME,W, CIN
20160806,PIT ,PIT .vs CIN,HOME,W, CIN
20160807,PIT ,PIT .vs CIN,HOME,L, CIN
20160809,PIT ,PIT .vs SDN,HOME,W, SDN
20160810,PIT ,PIT .vs SDN,HOME,L, SDN
20160811,PIT ,PIT .vs SDN,HOME,W, SDN
20160819,PIT ,PIT .vs MIA,HOME,L, MIA
20160820,PIT ,PIT .vs MIA,HOME,L, MIA
20160821,PIT ,PIT .vs MIA,HOME,L, MIA
20160822,PIT ,PIT .vs HOU,HOME,L, HOU
20160823,PIT ,PIT .vs HOU,HOME,W, HOU
20160824,PIT ,PIT .vs HOU,HOME,L, HOU
20160902,PIT ,PIT .vs MIL,HOME,L, MIL
20160903,PIT ,PIT .vs MIL,HOME,L, MIL
20160904,PIT ,PIT .vs MIL,HOME,L, MIL
20160905,PIT ,PIT .vs SLN,HOME,L, SLN
20160906,PIT ,PIT .vs SLN,HOME,L, SLN
20160907,PIT ,PIT .vs SLN,HOME,W, SLN
20160908,PIT ,PIT .vs CIN,HOME,W, CIN
20160909,PIT ,PIT .vs CIN,HOME,L, CIN
20160910,PIT ,PIT .vs CIN,HOME,L, CIN
20160911,PIT ,PIT .vs CIN,HOME,L, CIN
20160923,PIT ,PIT .vs WAS,HOME,W, WAS
20160924,PIT ,PIT .vs WAS,HOME,L, WAS
20160925,PIT ,PIT .vs WAS,HOME,L, WAS
20160926,PIT ,PIT .vs CHN,HOME,L, CHN
20160927,PIT ,PIT .vs CHN,HOME,L, CHN
20160928,PIT ,PIT .vs CHN,HOME,W, CHN
20160929,PIT ,PIT .vs CHN,HOME,W, CHN
20170407,PIT ,PIT .vs ATL,HOME,W, ATL
20170408,PIT ,PIT .vs ATL,HOME,W, ATL
20170409,PIT ,PIT .vs ATL,HOME,W, ATL
20170410,PIT ,PIT .vs CIN,HOME,L, CIN
20170411,PIT ,PIT .vs CIN,HOME,L, CIN
20170412,PIT ,PIT .vs CIN,HOME,L, CIN
20170421,PIT ,PIT .vs NYA,HOME,W, NYA
20170422,PIT ,PIT .vs NYA,HOME,L, NYA
20170423,PIT ,PIT .vs NYA,HOME,W, NYA
20170424,PIT ,PIT .vs CHN,HOME,L, CHN
20170425,PIT ,PIT .vs CHN,HOME,L, CHN
20170426,PIT ,PIT .vs CHN,HOME,W, CHN
20170505,PIT ,PIT .vs MIL,HOME,W, MIL
20170506,PIT ,PIT .vs MIL,HOME,W, MIL
20170507,PIT ,PIT .vs MIL,HOME,L, MIL
20170516,PIT ,PIT .vs WAS,HOME,L, WAS
20170517,PIT ,PIT .vs WAS,HOME,W, WAS
20170518,PIT ,PIT .vs WAS,HOME,W, WAS
20170519,PIT ,PIT .vs PHI,HOME,L, PHI
20170520,PIT ,PIT .vs PHI,HOME,W, PHI
20170521,PIT ,PIT .vs PHI,HOME,W, PHI
20170526,PIT ,PIT .vs NYN,HOME,L, NYN
20170527,PIT ,PIT .vs NYN,HOME,W, NYN
20170528,PIT ,PIT .vs NYN,HOME,L, NYN
20170529,PIT ,PIT .vs ARI,HOME,W, ARI
20170530,PIT ,PIT .vs ARI,HOME,L, ARI
20170531,PIT ,PIT .vs ARI,HOME,L, ARI
20170608,PIT ,PIT .vs MIA,HOME,L, MIA
20170609,PIT ,PIT .vs MIA,HOME,L, MIA
20170610,PIT ,PIT .vs MIA,HOME,W, MIA
20170611,PIT ,PIT .vs MIA,HOME,W, MIA
20170612,PIT ,PIT .vs COL,HOME,W, COL
20170613,PIT ,PIT .vs COL,HOME,W, COL
20170614,PIT ,PIT .vs COL,HOME,L, COL
20170616,PIT ,PIT .vs CHN,HOME,L, CHN
20170617,PIT ,PIT .vs CHN,HOME,W, CHN
20170618,PIT ,PIT .vs CHN,HOME,L, CHN
20170627,PIT ,PIT .vs TBA,HOME,L, TBA
20170628,PIT ,PIT .vs TBA,HOME,W, TBA
20170629,PIT ,PIT .vs TBA,HOME,W, TBA
20170630,PIT ,PIT .vs SFN,HOME,L, SFN
20170701,PIT ,PIT .vs SFN,HOME,L, SFN
20170702,PIT ,PIT .vs SFN,HOME,L, SFN
20170714,PIT ,PIT .vs SLN,HOME,W, SLN
20170715,PIT ,PIT .vs SLN,HOME,L, SLN
20170716,PIT ,PIT .vs SLN,HOME,W, SLN
20170717,PIT ,PIT .vs MIL,HOME,W, MIL
20170718,PIT ,PIT .vs MIL,HOME,W, MIL
20170719,PIT ,PIT .vs MIL,HOME,W, MIL
20170720,PIT ,PIT .vs MIL,HOME,W, MIL
20170801,PIT ,PIT .vs CIN,HOME,L, CIN
20170802,PIT ,PIT .vs CIN,HOME,L, CIN
20170803,PIT ,PIT .vs CIN,HOME,W, CIN
20170804,PIT ,PIT .vs SDN,HOME,W, SDN
20170805,PIT ,PIT .vs SDN,HOME,L, SDN
20170806,PIT ,PIT .vs SDN,HOME,W, SDN
20170807,PIT ,PIT .vs DET,HOME,W, DET
20170808,PIT ,PIT .vs DET,HOME,W, DET
20170817,PIT ,PIT .vs SLN,HOME,L, SLN
20170818,PIT ,PIT .vs SLN,HOME,L, SLN
20170819,PIT ,PIT .vs SLN,HOME,W, SLN
20170820,PIT ,PIT .vs SLN,HOME,W, SLN
20170821,PIT ,PIT .vs LAN,HOME,L, LAN
20170822,PIT ,PIT .vs LAN,HOME,L, LAN
20170823,PIT ,PIT .vs LAN,HOME,W, LAN
20170824,PIT ,PIT .vs LAN,HOME,L, LAN
20170901,PIT ,PIT .vs CIN,HOME,L, CIN
20170902,PIT ,PIT .vs CIN,HOME,W, CIN
20170903,PIT ,PIT .vs CIN,HOME,W, CIN
20170904,PIT ,PIT .vs CHN,HOME,W, CHN
20170905,PIT ,PIT .vs CHN,HOME,W, CHN
20170906,PIT ,PIT .vs CHN,HOME,L, CHN
20170907,PIT ,PIT .vs CHN,HOME,L, CHN
20170918,PIT ,PIT .vs MIL,HOME,L, MIL
20170919,PIT ,PIT .vs MIL,HOME,L, MIL
20170920,PIT ,PIT .vs MIL,HOME,W, MIL
20170922,PIT ,PIT .vs SLN,HOME,L, SLN
20170923,PIT ,PIT .vs SLN,HOME,W, SLN
20170924,PIT ,PIT .vs SLN,HOME,W, SLN
20170926,PIT ,PIT .vs BAL,HOME,W, BAL
20170927,PIT ,PIT .vs BAL,HOME,W, BAL
20120413,SDN,SDN @ LAN,AWAY,L, LAN
20120414,SDN,SDN @ LAN,AWAY,L, LAN
20120415,SDN,SDN @ LAN,AWAY,L, LAN
20120416,SDN,SDN @ COL,AWAY,W, COL
20120417,SDN,SDN @ COL,AWAY,L, COL
20120418,SDN,SDN @ COL,AWAY,L, COL
20120427,SDN,SDN @ SFN,AWAY,W, SFN
20120428,SDN,SDN @ SFN,AWAY,L, SFN
20120429,SDN,SDN @ SFN,AWAY,L, SFN
20120511,SDN,SDN @ PHI,AWAY,L, PHI
20120512,SDN,SDN @ PHI,AWAY,W, PHI
20120513,SDN,SDN @ PHI,AWAY,L, PHI
20120514,SDN,SDN @ WAS,AWAY,L, WAS
20120515,SDN,SDN @ WAS,AWAY,W, WAS
20120521,SDN,SDN @ SLN,AWAY,L, SLN
20120522,SDN,SDN @ SLN,AWAY,L, SLN
20120523,SDN,SDN @ SLN,AWAY,L, SLN
20120524,SDN,SDN @ NYN,AWAY,W, NYN
20120525,SDN,SDN @ NYN,AWAY,L, NYN
20120526,SDN,SDN @ NYN,AWAY,L, NYN
20120527,SDN,SDN @ NYN,AWAY,L, NYN
20120528,SDN,SDN @ CHN,AWAY,L, CHN
20120529,SDN,SDN @ CHN,AWAY,L, CHN
20120530,SDN,SDN @ CHN,AWAY,L, CHN
20120608,SDN,SDN @ MIL,AWAY,L, MIL
20120609,SDN,SDN @ MIL,AWAY,W, MIL
20120610,SDN,SDN @ MIL,AWAY,L, MIL
20120612,SDN,SDN @ SEA,AWAY,W, SEA
20120613,SDN,SDN @ SEA,AWAY,W, SEA
20120614,SDN,SDN @ SEA,AWAY,W, SEA
20120615,SDN,SDN @ OAK,AWAY,L, OAK
20120616,SDN,SDN @ OAK,AWAY,L, OAK
20120617,SDN,SDN @ OAK,AWAY,W, OAK
20120625,SDN,SDN @ HOU,AWAY,W, HOU
20120626,SDN,SDN @ HOU,AWAY,L, HOU
20120627,SDN,SDN @ HOU,AWAY,L, HOU
20120628,SDN,SDN @ HOU,AWAY,W, HOU
20120629,SDN,SDN @ COL,AWAY,L, COL
20120630,SDN,SDN @ COL,AWAY,W, COL
20120701,SDN,SDN @ COL,AWAY,W, COL
20120702,SDN,SDN @ ARI,AWAY,W, ARI
20120703,SDN,SDN @ ARI,AWAY,W, ARI
20120704,SDN,SDN @ ARI,AWAY,W, ARI
20120713,SDN,SDN @ LAN,AWAY,L, LAN
20120714,SDN,SDN @ LAN,AWAY,W, LAN
20120715,SDN,SDN @ LAN,AWAY,W, LAN
20120723,SDN,SDN @ SFN,AWAY,L, SFN
20120724,SDN,SDN @ SFN,AWAY,L, SFN
20120725,SDN,SDN @ SFN,AWAY,W, SFN
20120727,SDN,SDN @ MIA,AWAY,W, MIA
20120728,SDN,SDN @ MIA,AWAY,L, MIA
20120729,SDN,SDN @ MIA,AWAY,L, MIA
20120730,SDN,SDN @ CIN,AWAY,W, CIN
20120731,SDN,SDN @ CIN,AWAY,L, CIN
20120801,SDN,SDN @ CIN,AWAY,L, CIN
20120802,SDN,SDN @ CIN,AWAY,L, CIN
20120810,SDN,SDN @ PIT,AWAY,W, PIT
20120811,SDN,SDN @ PIT,AWAY,W, PIT
20120812,SDN,SDN @ PIT,AWAY,L, PIT
20120813,SDN,SDN @ ATL,AWAY,W, ATL
20120814,SDN,SDN @ ATL,AWAY,L, ATL
20120815,SDN,SDN @ ATL,AWAY,L, ATL
20120816,SDN,SDN @ ATL,AWAY,L, ATL
20120824,SDN,SDN @ ARI,AWAY,W, ARI
20120825,SDN,SDN @ ARI,AWAY,W, ARI
20120826,SDN,SDN @ ARI,AWAY,W, ARI
20120831,SDN,SDN @ COL,AWAY,W, COL
20120901,SDN,SDN @ COL,AWAY,L, COL
20120902,SDN,SDN @ COL,AWAY,L, COL
20120903,SDN,SDN @ LAN,AWAY,L, LAN
20120904,SDN,SDN @ LAN,AWAY,W, LAN
20120905,SDN,SDN @ LAN,AWAY,W, LAN
20120918,SDN,SDN @ ARI,AWAY,L, ARI
20120919,SDN,SDN @ ARI,AWAY,L, ARI
20120920,SDN,SDN @ ARI,AWAY,W, ARI
20120921,SDN,SDN @ SFN,AWAY,L, SFN
20120922,SDN,SDN @ SFN,AWAY,L, SFN
20120923,SDN,SDN @ SFN,AWAY,W, SFN
20121001,SDN,SDN @ MIL,AWAY,L, MIL
20121002,SDN,SDN @ MIL,AWAY,L, MIL
20121003,SDN,SDN @ MIL,AWAY,W, MIL
20130401,SDN,SDN @ NYN,AWAY,L, NYN
20130403,SDN,SDN @ NYN,AWAY,L, NYN
20130404,SDN,SDN @ NYN,AWAY,W, NYN
20130405,SDN,SDN @ COL,AWAY,L, COL
20130406,SDN,SDN @ COL,AWAY,L, COL
20130407,SDN,SDN @ COL,AWAY,L, COL
20130415,SDN,SDN @ LAN,AWAY,W, LAN
20130416,SDN,SDN @ LAN,AWAY,W, LAN
20130417,SDN,SDN @ LAN,AWAY,W, LAN
20130419,SDN,SDN @ SFN,AWAY,L, SFN
20130420,SDN,SDN @ SFN,AWAY,L, SFN
20130421,SDN,SDN @ SFN,AWAY,L, SFN
20130429,SDN,SDN @ CHN,AWAY,L, CHN
20130430,SDN,SDN @ CHN,AWAY,W, CHN
20130501,SDN,SDN @ CHN,AWAY,L, CHN
20130502,SDN,SDN @ CHN,AWAY,W, CHN
20130510,SDN,SDN @ TBA,AWAY,L, TBA
20130511,SDN,SDN @ TBA,AWAY,L, TBA
20130512,SDN,SDN @ TBA,AWAY,L, TBA
20130514,SDN,SDN @ BAL,AWAY,W, BAL
20130515,SDN,SDN @ BAL,AWAY,W, BAL
20130524,SDN,SDN @ ARI,AWAY,L, ARI
20130525,SDN,SDN @ ARI,AWAY,W, ARI
20130526,SDN,SDN @ ARI,AWAY,L, ARI
20130527,SDN,SDN @ SEA,AWAY,L, SEA
20130528,SDN,SDN @ SEA,AWAY,W, SEA
20130603,SDN,SDN @ LAN,AWAY,L, LAN
20130604,SDN,SDN @ LAN,AWAY,L, LAN
20130605,SDN,SDN @ LAN,AWAY,W, LAN
20130606,SDN,SDN @ COL,AWAY,W, COL
20130607,SDN,SDN @ COL,AWAY,L, COL
20130608,SDN,SDN @ COL,AWAY,W, COL
20130609,SDN,SDN @ COL,AWAY,L, COL
20130617,SDN,SDN @ SFN,AWAY,W, SFN
20130618,SDN,SDN @ SFN,AWAY,L, SFN
20130619,SDN,SDN @ SFN,AWAY,L, SFN
20130628,SDN,SDN @ MIA,AWAY,W, MIA
20130629,SDN,SDN @ MIA,AWAY,L, MIA
20130630,SDN,SDN @ MIA,AWAY,L, MIA
20130701,SDN,SDN @ MIA,AWAY,L, MIA
20130702,SDN,SDN @ BOS,AWAY,L, BOS
20130703,SDN,SDN @ BOS,AWAY,L, BOS
20130704,SDN,SDN @ BOS,AWAY,L, BOS
20130705,SDN,SDN @ WAS,AWAY,L, WAS
20130706,SDN,SDN @ WAS,AWAY,L, WAS
20130707,SDN,SDN @ WAS,AWAY,L, WAS
20130719,SDN,SDN @ SLN,AWAY,L, SLN
20130720,SDN,SDN @ SLN,AWAY,W, SLN
20130721,SDN,SDN @ SLN,AWAY,L, SLN
20130722,SDN,SDN @ MIL,AWAY,W, MIL
20130723,SDN,SDN @ MIL,AWAY,W, MIL
20130724,SDN,SDN @ MIL,AWAY,L, MIL
20130725,SDN,SDN @ MIL,AWAY,W, MIL
20130726,SDN,SDN @ ARI,AWAY,L, ARI
20130727,SDN,SDN @ ARI,AWAY,W, ARI
20130728,SDN,SDN @ ARI,AWAY,W, ARI
20130809,SDN,SDN @ CIN,AWAY,L, CIN
20130810,SDN,SDN @ CIN,AWAY,W, CIN
20130811,SDN,SDN @ CIN,AWAY,L, CIN
20130812,SDN,SDN @ COL,AWAY,L, COL
20130813,SDN,SDN @ COL,AWAY,W, COL
20130814,SDN,SDN @ COL,AWAY,L, COL
20130826,SDN,SDN @ ARI,AWAY,L, ARI
20130827,SDN,SDN @ ARI,AWAY,L, ARI
20130828,SDN,SDN @ ARI,AWAY,W, ARI
20130830,SDN,SDN @ LAN,AWAY,L, LAN
20130831,SDN,SDN @ LAN,AWAY,L, LAN
20130901,SDN,SDN @ LAN,AWAY,L, LAN
20130910,SDN,SDN @ PHI,AWAY,W, PHI
20130911,SDN,SDN @ PHI,AWAY,L, PHI
20130912,SDN,SDN @ PHI,AWAY,L, PHI
20130913,SDN,SDN @ ATL,AWAY,W, ATL
20130914,SDN,SDN @ ATL,AWAY,L, ATL
20130915,SDN,SDN @ ATL,AWAY,W, ATL
20130916,SDN,SDN @ PIT,AWAY,W, PIT
20130917,SDN,SDN @ PIT,AWAY,W, PIT
20130918,SDN,SDN @ PIT,AWAY,W, PIT
20130919,SDN,SDN @ PIT,AWAY,L, PIT
20130927,SDN,SDN @ SFN,AWAY,L, SFN
20130928,SDN,SDN @ SFN,AWAY,W, SFN
20130929,SDN,SDN @ SFN,AWAY,L, SFN
20140404,SDN,SDN @ MIA,AWAY,L, MIA
20140405,SDN,SDN @ MIA,AWAY,L, MIA
20140406,SDN,SDN @ MIA,AWAY,W, MIA
20140408,SDN,SDN @ CLE,AWAY,L, CLE
20140409,SDN,SDN @ CLE,AWAY,L, CLE
20140409,SDN,SDN @ CLE,AWAY,W, CLE
20140421,SDN,SDN @ MIL,AWAY,L, MIL
20140422,SDN,SDN @ MIL,AWAY,W, MIL
20140423,SDN,SDN @ MIL,AWAY,L, MIL
20140424,SDN,SDN @ WAS,AWAY,W, WAS
20140425,SDN,SDN @ WAS,AWAY,L, WAS
20140426,SDN,SDN @ WAS,AWAY,L, WAS
20140427,SDN,SDN @ WAS,AWAY,W, WAS
20140428,SDN,SDN @ SFN,AWAY,W, SFN
20140429,SDN,SDN @ SFN,AWAY,L, SFN
20140430,SDN,SDN @ SFN,AWAY,L, SFN
20140513,SDN,SDN @ CIN,AWAY,W, CIN
20140515,SDN,SDN @ CIN,AWAY,L, CIN
20140515,SDN,SDN @ CIN,AWAY,W, CIN
20140516,SDN,SDN @ COL,AWAY,L, COL
20140517,SDN,SDN @ COL,AWAY,W, COL
20140518,SDN,SDN @ COL,AWAY,L, COL
20140526,SDN,SDN @ ARI,AWAY,L, ARI
20140527,SDN,SDN @ ARI,AWAY,W, ARI
20140528,SDN,SDN @ ARI,AWAY,L, ARI
20140530,SDN,SDN @ CHA,AWAY,W, CHA
20140531,SDN,SDN @ CHA,AWAY,W, CHA
20140601,SDN,SDN @ CHA,AWAY,L, CHA
20140610,SDN,SDN @ PHI,AWAY,L, PHI
20140611,SDN,SDN @ PHI,AWAY,L, PHI
20140612,SDN,SDN @ PHI,AWAY,L, PHI
20140613,SDN,SDN @ NYN,AWAY,L, NYN
20140614,SDN,SDN @ NYN,AWAY,W, NYN
20140615,SDN,SDN @ NYN,AWAY,L, NYN
20140616,SDN,SDN @ SEA,AWAY,L, SEA
20140617,SDN,SDN @ SEA,AWAY,L, SEA
20140623,SDN,SDN @ SFN,AWAY,W, SFN
20140624,SDN,SDN @ SFN,AWAY,W, SFN
20140625,SDN,SDN @ SFN,AWAY,L, SFN
20140707,SDN,SDN @ COL,AWAY,W, COL
20140708,SDN,SDN @ COL,AWAY,L, COL
20140709,SDN,SDN @ COL,AWAY,L, COL
20140710,SDN,SDN @ LAN,AWAY,L, LAN
20140711,SDN,SDN @ LAN,AWAY,W, LAN
20140712,SDN,SDN @ LAN,AWAY,L, LAN
20140713,SDN,SDN @ LAN,AWAY,L, LAN
20140722,SDN,SDN @ CHN,AWAY,L, CHN
20140723,SDN,SDN @ CHN,AWAY,W, CHN
20140724,SDN,SDN @ CHN,AWAY,W, CHN
20140725,SDN,SDN @ ATL,AWAY,W, ATL
20140726,SDN,SDN @ ATL,AWAY,L, ATL
20140727,SDN,SDN @ ATL,AWAY,L, ATL
20140728,SDN,SDN @ ATL,AWAY,L, ATL
20140805,SDN,SDN @ MIN,AWAY,L, MIN
20140806,SDN,SDN @ MIN,AWAY,W, MIN
20140808,SDN,SDN @ PIT,AWAY,L, PIT
20140809,SDN,SDN @ PIT,AWAY,W, PIT
20140810,SDN,SDN @ PIT,AWAY,W, PIT
20140814,SDN,SDN @ SLN,AWAY,L, SLN
20140815,SDN,SDN @ SLN,AWAY,L, SLN
20140816,SDN,SDN @ SLN,AWAY,W, SLN
20140817,SDN,SDN @ SLN,AWAY,L, SLN
20140819,SDN,SDN @ LAN,AWAY,L, LAN
20140820,SDN,SDN @ LAN,AWAY,W, LAN
20140821,SDN,SDN @ LAN,AWAY,L, LAN
20140822,SDN,SDN @ ARI,AWAY,L, ARI
20140823,SDN,SDN @ ARI,AWAY,L, ARI
20140824,SDN,SDN @ ARI,AWAY,W, ARI
20140905,SDN,SDN @ COL,AWAY,L, COL
20140906,SDN,SDN @ COL,AWAY,L, COL
20140907,SDN,SDN @ COL,AWAY,L, COL
20140908,SDN,SDN @ LAN,AWAY,L, LAN
20140909,SDN,SDN @ LAN,AWAY,W, LAN
20140910,SDN,SDN @ LAN,AWAY,L, LAN
20140912,SDN,SDN @ ARI,AWAY,W, ARI
